V1	X	node	branch.length	isTip	x	y	branch	angle	x10	status	generalization	broader_gen	specific_species	specific_association	lib	V2			
MH777381.2_99_1307_1	1367	229	0.119512085	TRUE	6.435251401	928	6.375495358	300.972973	Human_associated	ncbi	Human	Human	Human_associated	Human_associated	MH777381.2	Other			
MH777355.2_69_1277_1	1596	463	0.104857269	TRUE	5.795434154	832	5.743005519	269.8378378	Human_associated	ncbi	Human	Human	Human_associated	Human_associated	MH777355.2	Other			
MH777306.1_81_1289_1	NA	NA	NA	NA	NA	NA	NA	NA	NA	ncbi	Human	Human	Human_associated	Human_associated	NA	NA			
MH777253.2_171_1379_1	1696	565	0.053489432	TRUE	5.485198771	715	5.458454055	231.8918919	Human_associated	ncbi	Human	Human	Human_associated	Human_associated	MH777253.2	Other			
MH777233.2_90_1298_1	NA	NA	NA	NA	NA	NA	NA	NA	NA	ncbi	Human	Human	Human_associated	Human_associated	NA	NA			
MH777280.2_72_1280_1	1335	196	0.344779071	TRUE	6.467736516	964	6.29534698	312.6486486	Human_associated	ncbi	Human	Human	Human_associated	Human_associated	MH777280.2	Other			
MH777304.1_120_1328_1	NA	NA	NA	NA	NA	NA	NA	NA	NA	ncbi	Human	Human	Human_associated	Human_associated	NA	NA			
MH777288.2_48_1256_1	1467	324	0.181220692	TRUE	6.812771168	1048	6.722160822	339.8918919	Human_associated	ncbi	Human	Human	Human_associated	Human_associated	MH777288.2	Other			
U31786.1_60_1268_1	NA	NA	NA	NA	NA	NA	NA	NA	NA	ncbi	Human	Human	Human_associated	Human_associated	NA	NA			
X74468.1_81_1289_1	NA	NA	NA	NA	NA	NA	NA	NA	NA	ncbi	Human	Human	Human_associated	Human_associated	NA	NA			
X70829.1_102_1310_1	NA	NA	NA	NA	NA	NA	NA	NA	NA	ncbi	Human	Human	Human_associated	Human_associated	NA	NA			
MW535770.1_99_1307_1	NA	NA	NA	NA	NA	NA	NA	NA	NA	ncbi	Human	Human	Human_associated	Human_associated	NA	NA			
MK080568.2_96_1304_1	NA	NA	NA	NA	NA	NA	NA	NA	NA	ncbi	Human	Human	Human_associated	Human_associated	NA	NA			
OQ930234.1_117_1325_1	NA	NA	NA	NA	NA	NA	NA	NA	NA	ncbi	Human	Human	Human_associated	Human_associated	NA	NA			
MH777249.1_201_1400_1	1402	256	0.025848585	TRUE	6.817284995	1077	6.804360702	349.2972973	Human_associated	ncbi	Human	Human	Human_associated	Human_associated	MH777249.1	Other			
MH777228.1_111_1310_1	1475	342	0.277327006	TRUE	6.647311008	1024	6.508647505	332.1081081	Human_associated	ncbi	Human	Human	Human_associated	Human_associated	MH777228.1	Other			
MH777259.2_132_1331_1	NA	NA	NA	NA	NA	NA	NA	NA	NA	ncbi	Human	Human	Human_associated	Human_associated	NA	NA			
MH777315.2_72_1271_1	NA	NA	NA	NA	NA	NA	NA	NA	NA	ncbi	Human	Human	Human_associated	Human_associated	NA	NA			
MH777314.2_69_1268_1	1405	262	0.080209084	TRUE	6.693422377	1072	6.653317835	347.6756757	Human_associated	ncbi	Human	Human	Human_associated	Human_associated	MH777314.2	Other			
MH777222.1_96_1295_1	NA	NA	NA	NA	NA	NA	NA	NA	NA	ncbi	Human	Human	Human_associated	Human_associated	NA	NA			
MH460956.1_99_1298_1	NA	NA	NA	NA	NA	NA	NA	NA	NA	ncbi	Human	Human	Human_associated	Human_associated	NA	NA			
MH777194.1_99_1298_1	NA	NA	NA	NA	NA	NA	NA	NA	NA	ncbi	Human	Human	Human_associated	Human_associated	NA	NA			
MH777170.2_99_1298_1	1398	254	0.109450012	TRUE	6.923283223	1082	6.868558217	350.9189189	Human_associated	ncbi	Human	Human	Human_associated	Human_associated	MH777170.2	Other			
MH777328.2_123_1322_1	1476	341	0.154378996	TRUE	6.699770543	1025	6.622581045	332.4324324	Human_associated	ncbi	Human	Human	Human_associated	Human_associated	MH777328.2	Other			
MH777325.2_132_1331_1	1399	253	0.132496463	TRUE	6.980438481	1084	6.91419025	351.5675676	Human_associated	ncbi	Human	Human	Human_associated	Human_associated	MH777325.2	Other			
MH777356.2_96_1295_1	NA	NA	NA	NA	NA	NA	NA	NA	NA	ncbi	Human	Human	Human_associated	Human_associated	NA	NA			
MH777177.1_123_1325_1	1479	338	0.100293121	TRUE	6.932071399	1028	6.881924839	333.4054054	Human_associated	ncbi	Human	Human	Human_associated	Human_associated	MH777177.1	Other			
MH172376.1_198_1400_1	NA	NA	NA	NA	NA	NA	NA	NA	NA	ncbi	Human	Human	Human_associated	Human_associated	NA	NA			
MH777188.2_72_1274_1	NA	NA	NA	NA	NA	NA	NA	NA	NA	ncbi	Human	Human	Human_associated	Human_associated	NA	NA			
MH777268.2_72_1274_1	1331	189	0.159820621	TRUE	6.677895576	975	6.597985266	316.2162162	Human_associated	ncbi	Human	Human	Human_associated	Human_associated	MH777268.2	Other			
MH777219.2_87_1289_1	1486	347	0.142453621	TRUE	6.671137287	1009	6.599910476	327.2432432	Human_associated	ncbi	Human	Human	Human_associated	Human_associated	MH777219.2	Other			
MF588732.1_78_1280_1	1372	235	0.133275777	TRUE	6.445800722	920	6.379162834	298.3783784	Gammapapillomavirus	ncbi	Human	Human	Human_associated	Human_associated	MF588732.1	Other			
EU410349.1_81_1283_1	NA	NA	NA	NA	NA	NA	NA	NA	NA	ncbi	Human	Human	Human_associated	Human_associated	NA	NA			
JF966379.1_72_1274_1	1330	187	0.093471941	TRUE	6.775308079	979	6.728572108	317.5135135	Human_associated	ncbi	Human	Human	Human_associated	Human_associated	JF966379.1	Other			
MF588703.1_141_1343_1	1595	465	0.092778192	TRUE	5.753360499	831	5.706971403	269.5135135	Gammapapillomavirus	ncbi	Human	Human	Human_associated	Human_associated	MF588703.1	Other			
OP721228.1_162_1364_1	NA	NA	NA	NA	NA	NA	NA	NA	NA	ncbi	Human	Human	Human_associated	Human_associated	NA	NA			
MH777343.2_72_1274_1	1342	204	0.203070417	TRUE	6.36618053	963	6.264645322	312.3243243	Human_associated	ncbi	Human	Human	Human_associated	Human_associated	MH777343.2	Other			
MH777298.2_138_1340_1	1432	294	0.087763536	TRUE	6.358589832	1058	6.314708064	343.1351351	Human_associated	ncbi	Human	Human	Human_associated	Human_associated	MH777298.2	Other			
MH777357.2_72_1274_1	1331	190	0.151490865	TRUE	6.66956582	976	6.593820388	316.5405405	Human_associated	ncbi	Human	Human	Human_associated	Human_associated	MH777357.2	Other			
MH777378.1_99_1301_1	1367	228	0.17130624	TRUE	6.487045555	927	6.401392435	300.6486486	Human_associated	ncbi	Human	Human	Human_associated	Human_associated	MH777378.1	Other			
SRR22230827Score_659.072_	NA	NA	NA	NA	NA	NA	NA	NA	NA	novel	Human	Human	Human_associated	Human_associated	a	NA			
ERR3974441Score_660.022_	NA	NA	NA	NA	NA	NA	NA	NA	NA	novel	Human	Human	Human_associated	Human_associated	a	NA			
SRR13789499Score_657.447_	NA	NA	NA	NA	NA	NA	NA	NA	NA	novel	Human	Human	Human_associated	Human_associated	a	NA			
SRR22234136Score_658.452_	NA	NA	NA	NA	NA	NA	NA	NA	NA	novel	Human	Human	Human_associated	Human_associated	a	NA			
SRR6442991Score_657.274_	NA	NA	NA	NA	NA	NA	NA	NA	NA	novel	Human	Human	Human_associated	Human_associated	a	NA			
SRR22230827Score_658.046_	NA	NA	NA	NA	NA	NA	NA	NA	NA	novel	Human	Human	Human_associated	Human_associated	a	NA			
SRR13789591_29518_	NA	NA	NA	NA	NA	NA	NA	NA	NA	novel	Human	Human	Human_associated	Human_associated	a	NA			
SRR14825200_3637_	NA	NA	NA	NA	NA	NA	NA	NA	NA	novel	Human	Human	Human_associated	Human_associated	a	NA			
SRR13789197_116637_	1544	409	0.083947297	TRUE	6.054116149	875	6.012142501	283.7837838	Human_associated	novel	Human	Human	Human_associated	Human_associated	SRR13789197	METAGENOMIC			
SRR13726053_14966_	NA	NA	NA	NA	NA	NA	NA	NA	NA	novel	Human	Human	Human_associated	Human_associated	a	NA			
SRR7687902Score_667.427_	NA	NA	NA	NA	NA	NA	NA	NA	NA	novel	Human	Human	Human_associated	Human_associated	a	NA			
SRR7992320Score_654.458_	NA	NA	NA	NA	NA	NA	NA	NA	NA	novel	Human	Human	Human_associated	Human_associated	a	NA			
SRR7687746Score_662.419_	NA	NA	NA	NA	NA	NA	NA	NA	NA	novel	Human	Human	Human_associated	Human_associated	a	NA			
SRR13726052_3951_	1389	245	2.90E-06	TRUE	6.569579963	1065	6.56957851	345.4054054	Human_associated	novel	Human	Human	Human_associated	Human_associated	SRR13726052	METAGENOMIC			
SRR2565557_2007_	NA	NA	NA	NA	NA	NA	NA	NA	NA	novel	Human	Human	Human_associated	Human_associated	a	NA			
SRR7802421_567_	NA	NA	NA	NA	NA	NA	NA	NA	NA	novel	Human	Human	Human_associated	Human_associated	a	NA			
DRR472266Score_638.763_	NA	NA	NA	NA	NA	NA	NA	NA	NA	novel	Human	Human	Human_associated	Human_associated	a	NA			
SRR13726053Score_662.082_	NA	NA	NA	NA	NA	NA	NA	NA	NA	novel	Human	Human	Human_associated	Human_associated	a	NA			
SRR22230815Score_657.41_	NA	NA	NA	NA	NA	NA	NA	NA	NA	novel	Human	Human	Human_associated	Human_associated	a	NA			
ERR3209880Score_650.84_	NA	NA	NA	NA	NA	NA	NA	NA	NA	novel	Human	Human	Human_associated	Human_associated	a	NA			
SRR13789172Score_645.947_	NA	NA	NA	NA	NA	NA	NA	NA	NA	novel	Human	Human	Human_associated	Human_associated	a	NA			
SRR13789903Score_656.822_	NA	NA	NA	NA	NA	NA	NA	NA	NA	novel	Human	Human	Human_associated	Human_associated	a	NA			
SRR13789637_7649_	NA	NA	NA	NA	NA	NA	NA	NA	NA	novel	Human	Human	Human_associated	Human_associated	a	NA			
ERR3974441Score_659.81_	NA	NA	NA	NA	NA	NA	NA	NA	NA	novel	Human	Human	Human_associated	Human_associated	a	NA			
SRR15442811Score_609.173_	NA	NA	NA	NA	NA	NA	NA	NA	NA	novel	Human	Human	Human_associated	Human_associated	a	NA			
SRR7688474Score_663.432_	NA	NA	NA	NA	NA	NA	NA	NA	NA	novel	Human	Human	Human_associated	Human_associated	a	NA			
SRR22102846_7609_	NA	NA	NA	NA	NA	NA	NA	NA	NA	novel	Human	Human	Human_associated	Human_associated	a	NA			
DRR472588Score_654.766_	1205	71	0.129097546	TRUE	5.90799695	525	5.843448177	170.2702703	Human_associated	novel	Human	Human	Human_associated	Human_associated	DRR472588	Other			
ERR4982086_1856_	NA	NA	NA	NA	NA	NA	NA	NA	NA	novel	Human	Human	Human_associated	Human_associated	a	NA			
SRR15442792_2125_	1783	661	1.03E-06	TRUE	4.957333377	454	4.957332864	147.2432432	Human_associated	novel	Human	Human	Human_associated	Human_associated	SRR15442792	Other			
SRR15442811Score_613.127_	NA	NA	NA	NA	NA	NA	NA	NA	NA	novel	Human	Human	Human_associated	Human_associated	a	NA			
SRR6442963Score_662.329_	NA	NA	NA	NA	NA	NA	NA	NA	NA	novel	Human	Human	Human_associated	Human_associated	a	NA			
SRR13789207_6091_	1371	233	0.060424382	TRUE	6.378248598	924	6.348036407	299.6756757	Human_associated	novel	Human	Human	Human_associated	Human_associated	SRR13789207	Other			
SRR7687707_10380_	1692	554	2.84E-06	TRUE	6.039252132	740	6.039250711	240	Human_associated	novel	Human	Human	Human_associated	Human_associated	SRR7687707	METAGENOMIC			
SRR7688748Score_666.857_	NA	NA	NA	NA	NA	NA	NA	NA	NA	novel	Human	Human	Human_associated	Human_associated	a	NA			
SRR7688381Score_654.09_	NA	NA	NA	NA	NA	NA	NA	NA	NA	novel	Human	Human	Human_associated	Human_associated	a	NA			
SRR13789197_34606_	1500	362	0.024726926	TRUE	6.534590088	998	6.522226625	323.6756757	Human_associated	novel	Human	Human	Human_associated	Human_associated	SRR13789197	METAGENOMIC			
SRR13726042_335_	1566	435	0.09060622	TRUE	5.773166033	853	5.727862923	276.6486486	Human_associated	novel	Human	Human	Human_associated	Human_associated	SRR13726042	Other			
ERR3209766_3734_	1391	246	0.007082537	TRUE	6.621270407	1067	6.617729138	346.0540541	Gammapapillomavirus	novel	Human	Human	Human_associated	Human_associated	ERR3209766	METAGENOMIC			
DRR472369Score_629.744_	NA	NA	NA	NA	NA	NA	NA	NA	NA	novel	Human	Human	Human_associated	Human_associated	a	NA			
SRR21604199Score_639.301_	NA	NA	NA	NA	NA	NA	NA	NA	NA	novel	Human	Human	Human_associated	Human_associated	a	NA			
SRR21973340_110897_	NA	NA	NA	NA	NA	NA	NA	NA	NA	novel	Human	Human	Human_associated	Human_associated	a	NA			
SRR26848472Score_648.956_	NA	NA	NA	NA	NA	NA	NA	NA	NA	novel	Human	Human	Human_associated	Human_associated	a	NA			
SRR7688519Score_626.948_	1401	258	0.119175983	TRUE	6.828964592	1076	6.7693766	348.972973	Human_associated	novel	Human	Human	Human_associated	Human_associated	SRR7688519	Other			
ERR3209762Score_643.914_	NA	NA	NA	NA	NA	NA	NA	NA	NA	novel	Human	Human	Human_associated	Human_associated	a	NA			
SRR25790691_65511_	NA	NA	NA	NA	NA	NA	NA	NA	NA	novel	Human	Human	Human_associated	Human_associated	a	NA			
SRR7993544Score_630.562_	1680	546	0.127139759	TRUE	5.671400761	724	5.607830882	234.8108108	Human_associated	novel	Human	Human	Human_associated	Human_associated	SRR7993544	METAGENOMIC			
SRR13789163_78297_	NA	NA	NA	NA	NA	NA	NA	NA	NA	novel	Human	Human	Human_associated	Human_associated	a	NA			
SRR7802420_28_	NA	NA	NA	NA	NA	NA	NA	NA	NA	novel	Human	Human	Human_associated	Human_associated	a	NA			
DRR336006_14876_	1198	64	1.03E-06	TRUE	5.618215663	534	5.61821515	173.1891892	Alphapapillomavirus	novel	Human	Human	Human_associated	Human_associated	DRR336006	Other			
SRR7688803Score_653.516_	NA	NA	NA	NA	NA	NA	NA	NA	NA	novel	Human	Human	Human_associated	Human_associated	a	NA			
DRR472567Score_621.43_	1170	34	0.258683189	TRUE	6.307752017	576	6.178410423	186.8108108	Human_associated	novel	Human	Human	Human_associated	Human_associated	DRR472567	Other			
SRR7802421Score_642.46_	NA	NA	NA	NA	NA	NA	NA	NA	NA	novel	Human	Human	Human_associated	Human_associated	a	NA			
SRR13790117_6058_	1412	269	0.052696294	TRUE	6.724548235	1090	6.698200088	353.5135135	Human_associated	novel	Human	Human	Human_associated	Human_associated	SRR13790117	METAGENOMIC			
SRR13726009_1337_	NA	NA	NA	NA	NA	NA	NA	NA	NA	novel	Human	Human	Human_associated	Human_associated	a	NA			
SRR13790050_29320_	NA	NA	NA	NA	NA	NA	NA	NA	NA	novel	Human	Human	Human_associated	Human_associated	a	NA			
SRR22230817Score_647.428_	NA	NA	NA	NA	NA	NA	NA	NA	NA	novel	Human	Human	Human_associated	Human_associated	a	NA			
SRR9040412_12389_	NA	NA	NA	NA	NA	NA	NA	NA	NA	novel	Human	Human	Human_associated	Human_associated	a	NA			
SRR17548765_1555673_	1542	407	0.010405715	TRUE	5.980237325	872	5.975034468	282.8108108	Human_associated	novel	Human	Human	Human_associated	Human_associated	SRR17548765	METAGENOMIC			
SRR7687987Score_657.25_	NA	NA	NA	NA	NA	NA	NA	NA	NA	novel	Human	Human	Human_associated	Human_associated	a	NA			
SRR6442966_1574_	NA	NA	NA	NA	NA	NA	NA	NA	NA	novel	Human	Human	Human_associated	Human_associated	a	NA			
SRR6216855_1616_	1354	216	0.073663378	TRUE	6.511731489	948	6.4748998	307.4594595	Human_associated	novel	Human	Human	Human_associated	Human_associated	SRR6216855	METAGENOMIC			
SRR22765734_247174_	NA	NA	NA	NA	NA	NA	NA	NA	NA	novel	Human	Human	Human_associated	Human_associated	a	NA			
ERR3974446Score_658.813_	NA	NA	NA	NA	NA	NA	NA	NA	NA	novel	Human	Human	Human_associated	Human_associated	a	NA			
SRR7687982Score_663.518_	NA	NA	NA	NA	NA	NA	NA	NA	NA	novel	Human	Human	Human_associated	Human_associated	a	NA			
ERR3209880Score_649.198_	NA	NA	NA	NA	NA	NA	NA	NA	NA	novel	Human	Human	Human_associated	Human_associated	a	NA			
SRR7687884Score_646.061_	1644	512	0.145929132	TRUE	5.743696658	680	5.670732092	220.5405405	Human_associated	novel	Human	Human	Human_associated	Human_associated	SRR7687884	METAGENOMIC			
SRR26848413_8685_	NA	NA	NA	NA	NA	NA	NA	NA	NA	novel	Human	Human	Human_associated	Human_associated	a	NA			
SRR14825287Score_647.913_	NA	NA	NA	NA	NA	NA	NA	NA	NA	novel	Human	Human	Human_associated	Human_associated	a	NA			
SRR26848456Score_646.634_	NA	NA	NA	NA	NA	NA	NA	NA	NA	novel	Human	Human	Human_associated	Human_associated	a	NA			
ERR4982086_19316_	NA	NA	NA	NA	NA	NA	NA	NA	NA	novel	Human	Human	Human_associated	Human_associated	a	NA			
SRR7688471Score_650.562_	1698	569	0.180380902	TRUE	5.688880308	714	5.598689857	231.5675676	Human_associated	novel	Human	Human	Human_associated	Human_associated	SRR7688471	METAGENOMIC			
SRR13789912_29274_	1329	188	0.135649312	TRUE	6.672784922	977	6.604960266	316.8648649	Human_associated	novel	Human	Human	Human_associated	Human_associated	SRR13789912	METAGENOMIC			
SRR7802447_0_	1355	215	0.084887472	TRUE	6.604063513	950	6.561619777	308.1081081	Human_associated	novel	Human	Human	Human_associated	Human_associated	SRR7802447	METAGENOMIC			
SRR7802309_1_	1402	257	0.013217346	TRUE	6.804653756	1078	6.798045083	349.6216216	Human_associated	novel	Human	Human	Human_associated	Human_associated	SRR7802309	Other			
SRR13789712Score_660.249_	NA	NA	NA	NA	NA	NA	NA	NA	NA	novel	Human	Human	Human_associated	Human_associated	a	NA			
SRR12694846_1322770_	1473	336	0.125725213	TRUE	6.696715615	1032	6.633853009	334.7027027	Human_associated	novel	Human	Human	Human_associated	Human_associated	SRR12694846	Other			
ERR3209929_15310_	1703	576	0.014737666	TRUE	5.38768143	706	5.380312597	228.972973	Betapapillomavirus	novel	Human	Human	Human_associated	Human_associated	ERR3209929	METAGENOMIC			
DRR472482Score_615.611_	1196	59	0.232940639	TRUE	6.117938326	531	6.001468007	172.2162162	Human_associated	novel	Human	Human	Human_associated	Human_associated	DRR472482	Other			
SRR13790026Score_656.256_	NA	NA	NA	NA	NA	NA	NA	NA	NA	novel	Human	Human	Human_associated	Human_associated	a	NA			
SRR6442949Score_638.911_	NA	NA	NA	NA	NA	NA	NA	NA	NA	novel	Human	Human	Human_associated	Human_associated	a	NA			
ERR164661Score_625.452_	1163	28	0.035944034	TRUE	6.269087234	586	6.251115217	190.0540541	Human_associated	novel	Human	Human	Human_associated	Human_associated	ERR164661	GENOMIC			
SRR13789891Score_658.143_	NA	NA	NA	NA	NA	NA	NA	NA	NA	novel	Human	Human	Human_associated	Human_associated	a	NA			
SRR7802420Score_649.451_	NA	NA	NA	NA	NA	NA	NA	NA	NA	novel	Human	Human	Human_associated	Human_associated	a	NA			
SRR20028133_10902_	1487	350	0.236152602	TRUE	6.469133976	1003	6.351057675	325.2972973	Human_associated	novel	Human	Human	Human_associated	Human_associated	SRR20028133	METAGENOMIC			
SRR15899493_12438_	1519	378	0.0792087	TRUE	6.413571898	912	6.373967548	295.7837838	Human_associated	novel	Human	Human	Human_associated	Human_associated	SRR15899493	METAGENOMIC			
SRR19145070_36999_	1471	332	0.016906789	TRUE	6.679895086	1046	6.671441691	339.2432432	Human_associated	novel	Human	Human	Human_associated	Human_associated	SRR19145070	METAGENOMIC			
SRR27078515Score_646.195_	NA	NA	NA	NA	NA	NA	NA	NA	NA	novel	Human	Human	Human_associated	Human_associated	a	NA			
SRR7688386Score_652.92_	1525	387	0.230446086	TRUE	6.505978965	904	6.390755922	293.1891892	Human_associated	novel	Human	Human	Human_associated	Human_associated	SRR7688386	METAGENOMIC			
SRR7688514Score_616.964_	1396	250	0.109141378	TRUE	6.857998142	1079	6.803427453	349.9459459	Human_associated	novel	Human	Human	Human_associated	Human_associated	SRR7688514	METAGENOMIC			
SRR7688400Score_649.582_	1664	529	0.190996334	TRUE	6.467626233	699	6.372128066	226.7027027	Human_associated	novel	Human	Human	Human_associated	Human_associated	SRR7688400	METAGENOMIC			
SRR14825055Score_662.182_	NA	NA	NA	NA	NA	NA	NA	NA	NA	novel	Human	Human	Human_associated	Human_associated	a	NA			
ERR11223860_348186_	NA	NA	NA	NA	NA	NA	NA	NA	NA	novel	Human	Human	Canis_familiaris_associated	Canis_familiaris_associated	a	NA			
SRR14825066_194_	1637	519	0.129620451	TRUE	5.412718505	669	5.347908279	216.972973	Human_associated	novel	Human	Human	Human_associated	Human_associated	SRR14825066	Other			
ERR5084170_1659_	1682	549	0.045341457	TRUE	5.58209839	722	5.559427661	234.1621622	Betapapillomavirus	novel	Human	Human	Human_associated	Human_associated	ERR5084170	METAGENOMIC			
SRR13726053Score_654.042_	NA	NA	NA	NA	NA	NA	NA	NA	NA	novel	Human	Human	Human_associated	Human_associated	a	NA			
SRR7802337_11018_	1370	232	0.055377504	TRUE	6.412949638	923	6.385260886	299.3513514	Human_associated	novel	Human	Human	Human_associated	Human_associated	SRR7802337	METAGENOMIC			
SRR7687706_223_	1698	568	0.076319114	TRUE	5.58481852	713	5.546658963	231.2432432	Human_associated	novel	Human	Human	Human_associated	Human_associated	SRR7687706	METAGENOMIC			
SRR22462927_6462_	1531	393	0.065043366	TRUE	6.22438301	896	6.191861328	290.5945946	Human_associated	novel	Human	Human	Human_associated	Human_associated	SRR22462927	METAGENOMIC			
SRR4003710Score_628.011_	NA	NA	NA	NA	NA	NA	NA	NA	NA	novel	Human	Human	Human	Human_associated	a	NA			
SRR6442928Score_626.517_	NA	NA	NA	NA	NA	NA	NA	NA	NA	novel	Human	Human	Human	Human_associated	a	NA			
SRR26848396_1981_	1406	265	0.062564903	TRUE	6.640685291	1070	6.60940284	347.027027	Human_associated	novel	Human	Human	Human_associated	Human_associated	SRR26848396	Other			
DRR472276Score_633.621_	1218	89	0.211240434	TRUE	5.783826446	506	5.678206229	164.1081081	Human_associated	novel	Human	Human	Human_associated	Human_associated	DRR472276	Other			
SRR26208200_830113_	1356	220	0.069501473	TRUE	6.41180011	945	6.377049373	306.4864865	Human_associated	novel	Human	Human	Human_associated	Human_associated	SRR26208200	Other			
SRR14825199_4094_	1377	238	0.045366043	TRUE	6.539414679	919	6.516731657	298.0540541	Human_associated	novel	Human	Human	Human_associated	Human_associated	SRR14825199	METAGENOMIC			
SRR22231266Score_625.959_	NA	NA	NA	NA	NA	NA	NA	NA	NA	novel	Human	Human	Human	Human_associated	a	NA			
SRR13789933_12475_	NA	NA	NA	NA	NA	NA	NA	NA	NA	novel	Human	Human	Human	Human_associated	a	NA			
SRR7688743Score_653.553_	NA	NA	NA	NA	NA	NA	NA	NA	NA	novel	Human	Human	Human	Human_associated	a	NA			
SRR7688641Score_640.933_	NA	NA	NA	NA	NA	NA	NA	NA	NA	novel	Human	Human	Human	Human_associated	a	NA			
SRR7802421Score_639.468_	NA	NA	NA	NA	NA	NA	NA	NA	NA	novel	Human	Human	Human	Human_associated	a	NA			
ERR10857021Score_643.272_	1590	455	0.090708698	TRUE	5.929049104	838	5.883694755	271.7837838	Gammapapillomavirus	novel	Human	Human	Human_associated	Human_associated	ERR10857021	Other			
SRR13789891Score_648.844_	NA	NA	NA	NA	NA	NA	NA	NA	NA	novel	Human	Human	Human	Human_associated	a	NA			
ERR3594004Score_645.06_	NA	NA	NA	NA	NA	NA	NA	NA	NA	novel	Human	Human	Human	Human_associated	a	NA			
SRR15442458Score_650.744_	NA	NA	NA	NA	NA	NA	NA	NA	NA	novel	Human	Human	Human	Human_associated	a	NA			
SRR21974026_749998_	1499	359	0.062059059	TRUE	6.535653709	1001	6.504624179	324.6486486	Human_associated	novel	Human	Human	Human_associated	Human_associated	SRR21974026	METAGENOMIC			
SRR26458553_28983_	NA	NA	NA	NA	NA	NA	NA	NA	NA	novel	Human	Human	Human	Human_associated	a	NA			
SRR15442217Score_618.718_	NA	NA	NA	NA	NA	NA	NA	NA	NA	novel	Human	Human	Human	Human_associated	a	NA			
SRR13789819_305835_	1485	349	0.137276241	TRUE	6.550882869	1008	6.482244749	326.9189189	Human_associated	novel	Human	Human	Human_associated	Human_associated	SRR13789819	Other			
SRR10682323_6652_	NA	NA	NA	NA	NA	NA	NA	NA	NA	novel	Human	Human	Human	Human_associated	a	NA			
SRR13789839_2669_	1582	453	0.057160479	TRUE	5.646007302	816	5.617427063	264.6486486	Human_associated	novel	Human	Human	Human_associated	Human_associated	SRR13789839	METAGENOMIC			
SRR24905859_18489_	NA	NA	NA	NA	NA	NA	NA	NA	NA	novel	Human	Human	Human_associated	Human_associated	a	NA			
SRR3184246Score_654.122_	NA	NA	NA	NA	NA	NA	NA	NA	NA	novel	Human	Human	Human_associated	Human_associated	a	NA			
SRR7687906Score_664.528_	NA	NA	NA	NA	NA	NA	NA	NA	NA	novel	Human	Human	Human_associated	Human_associated	a	NA			
SRR13789583_31555_	NA	NA	NA	NA	NA	NA	NA	NA	NA	novel	Human	Human	Human_associated	Human_associated	a	NA			
SRR15899409_3611_	NA	NA	NA	NA	NA	NA	NA	NA	NA	novel	Human	Human	Human_associated	Human_associated	a	NA			
ERR3974504Score_596.548_	NA	NA	NA	NA	NA	NA	NA	NA	NA	novel	Human	Human	Human_associated	Cold_seep_associated	a	NA			
SRR6442956Score_660.793_	NA	NA	NA	NA	NA	NA	NA	NA	NA	novel	Human	Human	Human_associated	Human_associated	a	NA			
SRR13789891Score_652.069_	NA	NA	NA	NA	NA	NA	NA	NA	NA	novel	Human	Human	Human_associated	Human_associated	a	NA			
SRR13789583_423381_	NA	NA	NA	NA	NA	NA	NA	NA	NA	novel	Human	Human	Human_associated	Canis_familiaris_associated	a	NA			
SRR7688385Score_668.711_	NA	NA	NA	NA	NA	NA	NA	NA	NA	novel	Human	Human	Human	Human_associated	a	NA			
HQ585856.1_120_1316_1	1808	677	0.544825632	TRUE	6.378102989	267	6.105690173	86.59459459	Lambdapapillomavirus	ncbi	Hyena	Other	Crocuta_crocuta_associated	Crocuta_crocuta_associated	HQ585856.1	Other			
KC460986.1_72_1250_1	1791	683	0.626073772	TRUE	5.543258464	247	5.230221578	80.10810811	Dyophipapillomavirus	ncbi	Insectivore	Other	Talpa_europaea	Talpa_europaea_associated	KC460986.1	Other			
BK066846.1_93_1304_1	1629	507	0.437815532	TRUE	5.245725823	741	5.026818057	240.3243243	Sorex_associated	ncbi	Insectivore	Other	Sorex_associated	Sorex_associated	BK066846.1	Other			
BK066421.1_84_1274_1	1630	504	0.577947706	TRUE	5.46627025	742	5.177296397	240.6486486	Sorex_associated	ncbi	Insectivore	Other	Sorex_associated	Sorex_associated	BK066421.1	Other			
BK066751.1_81_1283_1	1830	702	0.24850988	TRUE	5.460488398	278	5.336233458	90.16216216	Sorex_associated	ncbi	Insectivore	Other	Sorex_associated	Sorex_associated	BK066751.1	Other			
AJ243287.1_93_1289_1	1836	709	0.49919632	TRUE	5.531235887	245	5.281637727	79.45945946	Kappapapillomavirus	ncbi	Lapine	Other	Sylvilagus	Sylvilagus_associated	AJ243287.1	Other			
AF227240.1_51_1232_1	1836	710	0.251700445	TRUE	5.283740012	246	5.157889789	79.78378378	Kappapapillomavirus	ncbi	Lapine	Other	Oryctolagus_cuniculus_associated	Oryctolagus_cuniculus_associated	AF227240.1	Other			
AY609301.1_81_1277_1	2023	902	0.439048381	TRUE	5.441727343	187	5.222203153	60.64864865	Rhopapillomavirus	ncbi	Manatee	Other	Trichechus_manatus	Trichechus_manatus_associated	AY609301.1	Other			
KF574429.1_48_1235_1	1258	135	0.331674535	TRUE	5.378438326	457	5.212601059	148.2162162	Rhopapillomavirus	ncbi	Manatee	Other	Trichechus_manatus	Trichechus_manatus_associated	KF574429.1	Other			
