 ,node,branch.length,label,isTip,x,y,branch,angle,x10,status,generalization,broader_gen,specific_species,
1317,1318,0.137667381,100,FALSE,6.165750691,951.5,6.096917001,308.5945946,NA,ncbi,,,NA,
1317,1319,0.173340074,100,FALSE,6.201423384,953.5,6.114753347,309.2432432,NA,ncbi,,,NA,
1316,1320,0.143625553,99,FALSE,6.023761406,956.5,5.951948629,310.2162162,NA,ncbi,,,NA,
1320,1321,0.220204855,100,FALSE,6.243966261,955.5,6.133863834,309.8918919,NA,ncbi,,,NA,
1320,1322,0.193142355,100,FALSE,6.216903761,957.5,6.120332583,310.5405405,NA,ncbi,,,NA,
1315,1323,0.034339574,44,FALSE,5.861179175,962.3945313,5.844009388,312.1279561,NA,ncbi,,,NA,
1323,1324,0.034621238,58,FALSE,5.895800413,965.7890625,5.878489794,313.2288851,NA,ncbi,,,NA,
1324,1325,0.122110797,97,FALSE,6.01791121,970.078125,5.956855812,314.6199324,NA,ncbi,,,NA,
1325,1326,0.254459514,100,FALSE,6.272370724,973.53125,6.145140967,315.7398649,NA,ncbi,,,NA,
1326,1327,0.160252721,100,FALSE,6.432623444,975.3125,6.352497084,316.3175676,NA,ncbi,,,NA,
1327,1328,0.017931869,22,FALSE,6.450555314,976.625,6.441589379,316.7432432,NA,ncbi,,,NA,
1328,1329,0.086580296,100,FALSE,6.53713561,977.75,6.493845462,317.1081081,NA,ncbi,,,NA,
1329,1330,0.144700528,100,FALSE,6.681836138,978.5,6.609485874,317.3513514,NA,ncbi,,,NA,
1328,1331,0.067519641,100,FALSE,6.518074955,975.5,6.484315134,316.3783784,NA,ncbi,,,NA,
1326,1332,0.195284311,100,FALSE,6.467655035,971.75,6.370012879,315.1621622,NA,ncbi,,,NA,
1332,1333,0.02917756,99,FALSE,6.496832595,972.5,6.482243815,315.4054054,NA,ncbi,,,NA,
1325,1334,0.073931278,82,FALSE,6.091842488,966.625,6.054876849,313.5,NA,ncbi,,,NA,
1334,1335,0.031114957,82,FALSE,6.122957445,964.75,6.107399966,312.8918919,NA,ncbi,,,NA,
1335,1336,0.124423074,100,FALSE,6.247380519,965.5,6.185168982,313.1351351,NA,ncbi,,,NA,
1334,1337,0.077814556,100,FALSE,6.169657044,968.5,6.130749766,314.1081081,NA,ncbi,,,NA,
1337,1338,0.066916275,100,FALSE,6.236573319,967.5,6.203115182,313.7837838,NA,ncbi,,,NA,
1337,1339,0.060589607,100,FALSE,6.230246651,969.5,6.199951848,314.4324324,NA,ncbi,,,NA,
1324,1340,0.086348765,100,FALSE,5.982149179,961.5,5.938974796,311.8378378,NA,ncbi,,,NA,
1340,1341,0.186927331,100,FALSE,6.16907651,960.5,6.075612844,311.5135135,NA,ncbi,,,NA,
1340,1342,0.180960935,100,FALSE,6.163110113,962.5,6.072629646,312.1621622,NA,ncbi,,,NA,
1314,1343,0.348262252,100,FALSE,6.088721647,941.2109375,5.914590522,305.2576014,NA,ncbi,,,NA,
1343,1344,0.09016226,100,FALSE,6.178883907,938.0625,6.133802777,304.2364865,NA,ncbi,,,NA,
1344,1345,0.226595323,100,FALSE,6.40547923,936.5,6.292181569,303.7297297,NA,ncbi,,,NA,
1344,1346,0.065065682,100,FALSE,6.243949589,939.625,6.211416748,304.7432432,NA,ncbi,,,NA,
1346,1347,0.254563682,100,FALSE,6.498513271,938.5,6.37123143,304.3783784,NA,ncbi,,,NA,
1346,1348,0.077352981,100,FALSE,6.32130257,940.75,6.282626079,305.1081081,NA,ncbi,,,NA,
1348,1349,0.068299746,100,FALSE,6.389602316,941.5,6.355452443,305.3513514,NA,ncbi,,,NA,
1343,1350,0.148375808,98,FALSE,6.237097455,944.359375,6.162909551,306.2787162,NA,ncbi,,,NA,
1350,1351,0.044369776,98,FALSE,6.281467231,945.71875,6.259282343,306.7195946,NA,ncbi,,,NA,
1351,1352,0.049047371,100,FALSE,6.330514603,946.9375,6.305990917,307.1148649,NA,ncbi,,,NA,
1352,1353,0.042300823,100,FALSE,6.372815426,947.875,6.351665014,307.4189189,NA,ncbi,,,NA,
1353,1354,0.065252685,100,FALSE,6.438068111,948.75,6.405441768,307.7027027,NA,ncbi,,,NA,
1354,1355,0.08110793,100,FALSE,6.51917604,949.5,6.478622076,307.9459459,NA,ncbi,,,NA,
1351,1356,0.060831406,98,FALSE,6.342298637,944.5,6.311882934,306.3243243,NA,ncbi,,,NA,
1313,1357,0.205778671,100,FALSE,5.726396388,919.9726563,5.623507052,298.3695101,NA,ncbi,,,NA,
1357,1358,0.276231788,100,FALSE,6.002628176,925.2265625,5.864512282,300.0734797,NA,ncbi,,,NA,
1358,1359,0.115580753,100,FALSE,6.118208929,928.453125,6.060418552,301.1199324,NA,ncbi,,,NA,
1359,1360,0.134369301,100,FALSE,6.25257823,930.15625,6.185393579,301.6722973,NA,ncbi,,,NA,
1360,1361,0.079085278,99,FALSE,6.331663507,931.3125,6.292120868,302.0472973,NA,ncbi,,,NA,
1361,1362,0.084693622,100,FALSE,6.41635713,932.625,6.374010319,302.472973,NA,ncbi,,,NA,
1362,1363,0.057555215,100,FALSE,6.473912345,931.5,6.445134737,302.1081081,NA,ncbi,,,NA,
1362,1364,0.03273605,100,FALSE,6.44909318,933.75,6.432725155,302.8378378,NA,ncbi,,,NA,
1364,1365,0.031150084,98,FALSE,6.480243264,934.5,6.464668222,303.0810811,NA,ncbi,,,NA,
1359,1366,0.086997234,100,FALSE,6.205206163,926.75,6.161707546,300.5675676,NA,ncbi,,,NA,
1366,1367,0.110533153,100,FALSE,6.315739316,927.5,6.260472739,300.8108108,NA,ncbi,,,NA,
1358,1368,0.18509013,100,FALSE,6.187718305,922,6.09517324,299.027027,NA,ncbi,,,NA,
1368,1369,0.074854869,100,FALSE,6.262573174,923.5,6.22514574,299.5135135,NA,ncbi,,,NA,
1369,1370,0.09499896,100,FALSE,6.357572134,922.5,6.310072654,299.1891892,NA,ncbi,,,NA,
1369,1371,0.055251042,100,FALSE,6.317824216,924.5,6.290198695,299.8378378,NA,ncbi,,,NA,
1368,1372,0.12480664,100,FALSE,6.312524945,920.5,6.250121625,298.5405405,NA,ncbi,,,NA,
1357,1373,0.233823936,100,FALSE,5.960220324,914.71875,5.843308356,296.6655405,NA,ncbi,,,NA,
1373,1374,0.061698895,99,FALSE,6.021919219,915.9375,5.991069771,297.0608108,NA,ncbi,,,NA,
1374,1375,0.325526715,100,FALSE,6.347445934,916.875,6.184682577,297.3648649,NA,ncbi,,,NA,
1375,1376,0.026701541,83,FALSE,6.374147476,917.75,6.360796705,297.6486486,NA,ncbi,,,NA,
1376,1377,0.11990116,100,FALSE,6.494048636,918.5,6.434098056,297.8918919,NA,ncbi,,,NA,
1373,1378,0.179118071,100,FALSE,6.139338395,913.5,6.049779359,296.2702703,NA,ncbi,,,NA,
1312,1379,0.014586878,21,FALSE,5.466765797,1009.911713,5.459472358,327.5389338,NA,ncbi,,,NA,
1379,1380,0.034723982,80,FALSE,5.501489779,1035.733582,5.484127788,335.913594,NA,ncbi,,,NA,
1380,1381,0.176575926,100,FALSE,5.678065705,1058.358521,5.589777742,343.2514121,NA,ncbi,,,NA,
1381,1382,0.132449172,87,FALSE,5.810514877,1062.467041,5.744290291,344.5839052,NA,ncbi,,,NA,
1382,1383,0.146077076,100,FALSE,5.956591954,1066.184082,5.883553415,345.789432,NA,ncbi,,,NA,
1383,1384,0.164227975,100,FALSE,6.120819929,1071.368164,6.038705941,347.4707559,NA,ncbi,,,NA,
1384,1385,0.04407212,8,FALSE,6.164892048,1080.736328,6.142855988,350.5090794,NA,ncbi,,,NA,
1385,1386,0.079786477,99,FALSE,6.244678525,1068.847656,6.204785287,346.6532939,NA,ncbi,,,NA,
1386,1387,0.169639307,100,FALSE,6.414317832,1064.3125,6.329498179,345.1824324,NA,ncbi,,,NA,
1387,1388,0.068932647,100,FALSE,6.483250479,1065.625,6.448784156,345.6081081,NA,ncbi,,,NA,
1388,1389,0.086326579,100,FALSE,6.569577058,1064.5,6.526413768,345.2432432,NA,ncbi,,,NA,
1388,1390,0.090683286,100,FALSE,6.573933766,1066.75,6.528592122,345.972973,NA,ncbi,,,NA,
1390,1391,0.040254104,100,FALSE,6.61418787,1067.5,6.594060818,346.2162162,NA,ncbi,,,NA,
1386,1392,0.130740966,100,FALSE,6.375419492,1073.382813,6.310049008,348.1241554,NA,ncbi,,,NA,
1392,1393,0.082974733,96,FALSE,6.458394224,1076.140625,6.416906858,349.0185811,NA,ncbi,,,NA,
1393,1394,0.12081769,100,FALSE,6.579211914,1078.28125,6.518803069,349.7128378,NA,ncbi,,,NA,
1394,1395,0.079230009,82,FALSE,6.658441923,1080.6875,6.618826919,350.4932432,NA,ncbi,,,NA,
1395,1396,0.09041484,82,FALSE,6.748856764,1079.5,6.703649343,350.1081081,NA,ncbi,,,NA,
1395,1397,0.063511882,89,FALSE,6.721953805,1081.875,6.690197864,350.8783784,NA,ncbi,,,NA,
1397,1398,0.091879406,99,FALSE,6.813833211,1082.75,6.767893508,351.1621622,NA,ncbi,,,NA,
1398,1399,0.034108807,40,FALSE,6.847942018,1083.5,6.830887614,351.4054054,NA,ncbi,,,NA,
1394,1400,0.024065731,76,FALSE,6.603277646,1075.875,6.59124478,348.9324324,NA,ncbi,,,NA,
1400,1401,0.106510963,83,FALSE,6.709788609,1076.75,6.656533127,349.2162162,NA,ncbi,,,NA,
1401,1402,0.081647801,97,FALSE,6.79143641,1077.5,6.75061251,349.4594595,NA,ncbi,,,NA,
1392,1403,0.12306523,100,FALSE,6.498484722,1070.625,6.436952107,347.2297297,NA,ncbi,,,NA,
1403,1404,0.076440832,100,FALSE,6.574925554,1071.75,6.536705138,347.5945946,NA,ncbi,,,NA,
1404,1405,0.03828774,100,FALSE,6.613213293,1072.5,6.594069423,347.8378378,NA,ncbi,,,NA,
1403,1406,0.079635667,100,FALSE,6.578120389,1069.5,6.538302555,346.8648649,NA,ncbi,,,NA,
1385,1407,0.154208432,100,FALSE,6.31910048,1092.625,6.241996264,354.3648649,NA,ncbi,,,NA,
1407,1408,0.067318456,100,FALSE,6.386418936,1086.6875,6.352759708,352.4391892,NA,ncbi,,,NA,
1408,1409,0.06441878,100,FALSE,6.450837716,1085.5,6.418628326,352.0540541,NA,ncbi,,,NA,
1408,1410,0.134217709,100,FALSE,6.520636645,1087.875,6.453527791,352.8243243,NA,ncbi,,,NA,
1410,1411,0.092314298,100,FALSE,6.612950943,1088.75,6.566793794,353.1081081,NA,ncbi,,,NA,
1411,1412,0.058900998,100,FALSE,6.671851941,1089.5,6.642401442,353.3513514,NA,ncbi,,,NA,
1407,1413,0.124065295,100,FALSE,6.443165775,1098.5625,6.381133128,356.2905405,NA,ncbi,,,NA,
1413,1414,0.065215134,100,FALSE,6.508380909,1093.28125,6.475773342,354.5777027,NA,ncbi,,,NA,
1414,1415,0.122277054,100,FALSE,6.630657963,1095.5625,6.569519436,355.3175676,NA,ncbi,,,NA,
1415,1416,0.044860731,100,FALSE,6.675518694,1093.5,6.653088329,354.6486486,NA,ncbi,,,NA,
1416,1417,0.063800501,100,FALSE,6.739319196,1092.5,6.707418945,354.3243243,NA,ncbi,,,NA,
1416,1418,0.086016335,100,FALSE,6.761535029,1094.5,6.718526862,354.972973,NA,ncbi,,,NA,
1415,1419,0.056080075,100,FALSE,6.686738038,1097.625,6.658698,355.9864865,NA,ncbi,,,NA,
1419,1420,0.037858563,100,FALSE,6.7245966,1098.75,6.705667319,356.3513514,NA,ncbi,,,NA,
1420,1421,0.039511004,100,FALSE,6.764107605,1099.5,6.744352102,356.5945946,NA,ncbi,,,NA,
1419,1422,0.03435801,100,FALSE,6.721096048,1096.5,6.703917043,355.6216216,NA,ncbi,,,NA,
1413,1423,0.058941648,87,FALSE,6.502107424,1103.84375,6.4726366,358.0033784,NA,ncbi,,,NA,
1423,1424,0.023516754,87,FALSE,6.525624177,1106.1875,6.513865801,358.7635135,NA,ncbi,,,NA,
1424,1425,0.119829145,100,FALSE,6.645453322,1103.875,6.58553875,358.0135135,NA,ncbi,,,NA,
1425,1426,0.022050904,90,FALSE,6.667504226,1104.75,6.656478774,358.2972973,NA,ncbi,,,NA,
1426,1427,0.061669263,94,FALSE,6.729173489,1105.5,6.698338858,358.5405405,NA,ncbi,,,NA,
1424,1428,0.109444597,100,FALSE,6.635068775,1108.5,6.580346476,359.5135135,NA,ncbi,,,NA,
1428,1429,0.0696443,100,FALSE,6.704713075,1107.5,6.669890925,359.1891892,NA,ncbi,,,NA,
1428,1430,0.04459594,98,FALSE,6.679664714,1109.5,6.657366744,359.8378378,NA,ncbi,,,NA,
1423,1431,0.086569134,100,FALSE,6.588676558,1101.5,6.545391991,357.2432432,NA,ncbi,,,NA,
1382,1432,0.460311418,100,FALSE,6.270826295,1058.75,6.040670586,343.3783784,NA,ncbi,,,NA,
1432,1433,0.093388422,100,FALSE,6.364214717,1059.5,6.317520506,343.6216216,NA,ncbi,,,NA,
1381,1434,0.088711687,20,FALSE,5.766777393,1054.25,5.722421549,341.9189189,NA,ncbi,,,NA,
1434,1435,0.046027542,7,FALSE,5.812804935,1055.5,5.789791164,342.3243243,NA,ncbi,,,NA,
1435,1436,0.40241463,100,FALSE,6.215219565,1054.5,6.01401225,342,NA,ncbi,,,NA,
1435,1437,0.422597593,100,FALSE,6.235402528,1056.5,6.024103731,342.6486486,NA,ncbi,,,NA,
1380,1438,0.120925252,86,FALSE,5.622415031,1013.108643,5.561952405,328.575776,NA,ncbi,,,NA,
1438,1439,0.256793605,100,FALSE,5.879208635,1022.529785,5.750811833,331.6312817,NA,ncbi,,,NA,
1439,1440,0.10079881,79,FALSE,5.980007445,1015.5,5.92960804,329.3513514,NA,ncbi,,,NA,
1440,1441,0.033147099,79,FALSE,6.013154544,1012.3125,5.996580995,328.3175676,NA,ncbi,,,NA,
1441,1442,0.100910683,100,FALSE,6.114065227,1013.625,6.063609886,328.7432432,NA,ncbi,,,NA,
1442,1443,0.173581477,100,FALSE,6.287646705,1014.75,6.200855966,329.1081081,NA,ncbi,,,NA,
1443,1444,0.101119132,100,FALSE,6.388765837,1015.5,6.338206271,329.3513514,NA,ncbi,,,NA,
1442,1445,0.167139852,100,FALSE,6.28120508,1012.5,6.197635153,328.3783784,NA,ncbi,,,NA,
1440,1446,0.075116909,86,FALSE,6.055124354,1018.6875,6.017565899,330.3851351,NA,ncbi,,,NA,
1446,1447,0.12372209,100,FALSE,6.178846444,1019.875,6.116985399,330.7702703,NA,ncbi,,,NA,
1447,1448,0.057737684,100,FALSE,6.236584127,1020.75,6.207715285,331.0540541,NA,ncbi,,,NA,
1448,1449,0.089239985,100,FALSE,6.325824112,1021.5,6.281204119,331.2972973,NA,ncbi,,,NA,
1446,1450,0.172987826,100,FALSE,6.228112179,1017.5,6.141618267,330,NA,ncbi,,,NA,
1439,1451,0.16619546,93,FALSE,6.045404095,1029.55957,5.962306365,333.911212,NA,ncbi,,,NA,
1451,1452,0.164546258,100,FALSE,6.209950354,1035.134766,6.127677224,335.7193834,NA,ncbi,,,NA,
1452,1453,0.064605648,98,FALSE,6.274556001,1039.519531,6.242253177,337.1414696,NA,ncbi,,,NA,
1453,1454,0.081203277,100,FALSE,6.355759278,1034.273438,6.315157639,335.4400338,NA,ncbi,,,NA,
1454,1455,0.058286446,99,FALSE,6.414045724,1035.546875,6.384902501,335.8530405,NA,ncbi,,,NA,
1455,1456,0.03332967,75,FALSE,6.447375394,1037.09375,6.430710559,336.3547297,NA,ncbi,,,NA,
1456,1457,0.032672875,93,FALSE,6.480048268,1038.6875,6.463711831,336.8716216,NA,ncbi,,,NA,
1457,1458,0.092948179,100,FALSE,6.572996448,1037.5,6.526522358,336.4864865,NA,ncbi,,,NA,
1457,1459,0.033904439,89,FALSE,6.513952707,1039.875,6.497000488,337.2567568,NA,ncbi,,,NA,
1459,1460,0.119700483,100,FALSE,6.633653191,1040.75,6.573802949,337.5405405,NA,ncbi,,,NA,
1460,1461,0.069097633,100,FALSE,6.702750824,1041.5,6.668202007,337.7837838,NA,ncbi,,,NA,
1456,1462,0.164540971,100,FALSE,6.611916365,1035.5,6.529645879,335.8378378,NA,ncbi,,,NA,
1453,1463,0.084000848,100,FALSE,6.358556849,1044.765625,6.316556425,338.8429054,NA,ncbi,,,NA,
1463,1464,0.031205644,94,FALSE,6.389762493,1046.53125,6.374159671,339.4155405,NA,ncbi,,,NA,
1464,1465,0.048975559,97,FALSE,6.438738052,1048.3125,6.414250272,339.9932432,NA,ncbi,,,NA,
1465,1466,0.047505238,98,FALSE,6.48624329,1049.625,6.462490671,340.4189189,NA,ncbi,,,NA,
1466,1467,0.145307186,100,FALSE,6.631550476,1048.5,6.558896883,340.0540541,NA,ncbi,,,NA,
1466,1468,0.061881235,100,FALSE,6.548124525,1050.75,6.517183907,340.7837838,NA,ncbi,,,NA,
1468,1469,0.037584425,94,FALSE,6.58570895,1051.5,6.566916737,341.027027,NA,ncbi,,,NA,
1464,1470,0.056880671,100,FALSE,6.446643164,1044.75,6.418202828,338.8378378,NA,ncbi,,,NA,
1470,1471,0.216345133,100,FALSE,6.662988297,1045.5,6.55481573,339.0810811,NA,ncbi,,,NA,
1452,1472,0.267327622,100,FALSE,6.477277976,1030.75,6.343614165,334.2972973,NA,ncbi,,,NA,
1472,1473,0.093712426,100,FALSE,6.570990402,1031.5,6.524134189,334.5405405,NA,ncbi,,,NA,
1451,1474,0.275410265,100,FALSE,6.32081436,1023.984375,6.183109227,332.1030405,NA,ncbi,,,NA,
1474,1475,0.049169642,100,FALSE,6.369984002,1024.96875,6.345399181,332.4222973,NA,ncbi,,,NA,
1475,1476,0.175407546,100,FALSE,6.545391548,1025.9375,6.457687775,332.7364865,NA,ncbi,,,NA,
1476,1477,0.051536132,100,FALSE,6.59692768,1026.875,6.571159614,333.0405405,NA,ncbi,,,NA,
1477,1478,0.154557144,100,FALSE,6.751484824,1027.75,6.674206252,333.3243243,NA,ncbi,,,NA,
1478,1479,0.080293455,100,FALSE,6.831778279,1028.5,6.791631551,333.5675676,NA,ncbi,,,NA,
1438,1480,0.445200057,100,FALSE,6.067615088,1003.6875,5.845015059,325.5202703,NA,ncbi,,,NA,
1480,1481,0.047528423,58,FALSE,6.11514351,1005.375,6.091379299,326.0675676,NA,ncbi,,,NA,
1481,1482,0.136806671,100,FALSE,6.251950181,1007.25,6.183546846,326.6756757,NA,ncbi,,,NA,
1482,1483,0.12362711,100,FALSE,6.375577292,1005.75,6.313763737,326.1891892,NA,ncbi,,,NA,
1483,1484,0.067405657,100,FALSE,6.442982949,1006.5,6.40928012,326.4324324,NA,ncbi,,,NA,
1482,1485,0.161656447,100,FALSE,6.413606628,1008.75,6.332778405,327.1621622,NA,ncbi,,,NA,
1485,1486,0.115077038,100,FALSE,6.528683666,1009.5,6.471145147,327.4054054,NA,ncbi,,,NA,
1481,1487,0.117837864,100,FALSE,6.232981374,1003.5,6.174062442,325.4594595,NA,ncbi,,,NA,
1379,1488,0.103322265,89,FALSE,5.570088063,984.0898438,5.51842693,319.1642736,NA,ncbi,,,NA,
1488,1489,0.09976699,85,FALSE,5.669855053,987.3046875,5.619971558,320.2069257,NA,ncbi,,,NA,
1489,1490,0.447510902,100,FALSE,6.117365954,990.109375,5.893610503,321.1165541,NA,ncbi,,,NA,
1490,1491,0.027982445,85,FALSE,6.145348399,993.46875,6.131357176,322.2060811,NA,ncbi,,,NA,
1491,1492,0.227572526,100,FALSE,6.372920925,990.25,6.259134662,321.1621622,NA,ncbi,,,NA,
1492,1493,0.043590905,92,FALSE,6.416511829,991.5,6.394716377,321.5675676,NA,ncbi,,,NA,
1493,1494,0.049774686,100,FALSE,6.466286516,990.5,6.441399173,321.2432432,NA,ncbi,,,NA,
1493,1495,0.083254354,100,FALSE,6.499766184,992.5,6.458139007,321.8918919,NA,ncbi,,,NA,
1491,1496,0.036175717,89,FALSE,6.181524115,996.6875,6.163436257,323.25,NA,ncbi,,,NA,
1496,1497,0.153654962,100,FALSE,6.335179078,998.625,6.258351596,323.8783784,NA,ncbi,,,NA,
1497,1498,0.109524334,100,FALSE,6.444703412,999.75,6.389941245,324.2432432,NA,ncbi,,,NA,
1498,1499,0.028891238,100,FALSE,6.47359465,1000.5,6.459149031,324.4864865,NA,ncbi,,,NA,
1497,1500,0.174684084,100,FALSE,6.509863162,997.5,6.42252112,323.5135135,NA,ncbi,,,NA,
1496,1501,0.088593327,100,FALSE,6.270117443,994.75,6.225820779,322.6216216,NA,ncbi,,,NA,
1501,1502,0.079477782,100,FALSE,6.349595225,995.5,6.309856334,322.8648649,NA,ncbi,,,NA,
1490,1503,0.114762623,100,FALSE,6.232128577,986.75,6.174747266,320.027027,NA,ncbi,,,NA,
1503,1504,0.088031753,100,FALSE,6.320160331,987.5,6.276144454,320.2702703,NA,ncbi,,,NA,
1489,1505,0.426057158,100,FALSE,6.09591221,984.5,5.882883631,319.2972973,NA,ncbi,,,NA,
1488,1506,0.476911008,100,FALSE,6.046999071,980.875,5.808543567,318.1216216,NA,ncbi,,,NA,
1506,1507,0.093631438,100,FALSE,6.140630509,981.75,6.09381479,318.4054054,NA,ncbi,,,NA,
1507,1508,0.057849637,100,FALSE,6.198480146,982.5,6.169555328,318.6486486,NA,ncbi,,,NA,
1311,1509,0.117139829,44,FALSE,5.526802905,888.144043,5.46823299,288.0467166,NA,ncbi,,,NA,
1509,1510,0.150286291,100,FALSE,5.677089195,891.2880859,5.60194605,289.0664063,NA,ncbi,,,NA,
1510,1511,0.127962206,100,FALSE,5.805051401,895.8261719,5.741070298,290.5382179,NA,ncbi,,,NA,
1511,1512,0.200011173,100,FALSE,6.005062574,900.7460938,5.905056988,292.1338682,NA,ncbi,,,NA,
1512,1513,0.034800171,97,FALSE,6.039862745,903.9921875,6.022462659,293.1866554,NA,ncbi,,,NA,
1513,1514,0.092773576,100,FALSE,6.132636321,906.734375,6.086249533,294.0760135,NA,ncbi,,,NA,
1514,1515,0.054201937,100,FALSE,6.186838258,907.96875,6.15973729,294.4763514,NA,ncbi,,,NA,
1515,1516,0.032633895,100,FALSE,6.219472153,908.9375,6.203155205,294.7905405,NA,ncbi,,,NA,
1516,1517,0.050895909,100,FALSE,6.270368062,909.875,6.244920107,295.0945946,NA,ncbi,,,NA,
1517,1518,0.022229486,100,FALSE,6.292597547,910.75,6.281482804,295.3783784,NA,ncbi,,,NA,
1518,1519,0.041765651,100,FALSE,6.334363198,911.5,6.313480372,295.6216216,NA,ncbi,,,NA,
1514,1520,0.116527897,100,FALSE,6.249164219,905.5,6.19090027,293.6756757,NA,ncbi,,,NA,
1513,1521,0.042879694,97,FALSE,6.082742439,901.25,6.061302592,292.2972973,NA,ncbi,,,NA,
1521,1522,0.045000093,100,FALSE,6.127742532,899.75,6.105242485,291.8108108,NA,ncbi,,,NA,
1522,1523,0.045856413,100,FALSE,6.173598944,900.5,6.150670738,292.0540541,NA,ncbi,,,NA,
1521,1524,0.085040311,97,FALSE,6.16778275,902.75,6.125262594,292.7837838,NA,ncbi,,,NA,
1524,1525,0.107750129,98,FALSE,6.275532879,903.5,6.221657814,293.027027,NA,ncbi,,,NA,
1512,1526,0.027184161,100,FALSE,6.032246735,897.5,6.018654654,291.0810811,NA,ncbi,,,NA,
1511,1527,0.047233585,94,FALSE,5.852284986,890.90625,5.828668194,288.9425676,NA,ncbi,,,NA,
1527,1528,0.107693853,99,FALSE,5.959978839,892.3125,5.906131913,289.3986486,NA,ncbi,,,NA,
1528,1529,0.061960765,100,FALSE,6.021939604,893.625,5.990959222,289.8243243,NA,ncbi,,,NA,
1529,1530,0.043100365,100,FALSE,6.065039969,894.75,6.043489787,290.1891892,NA,ncbi,,,NA,
1530,1531,0.094299676,100,FALSE,6.159339645,895.5,6.112189807,290.4324324,NA,ncbi,,,NA,
1529,1532,0.09799465,100,FALSE,6.119934254,892.5,6.070936929,289.4594595,NA,ncbi,,,NA,
1527,1533,0.150622523,100,FALSE,6.002907509,889.5,5.927596248,288.4864865,NA,ncbi,,,NA,
1510,1534,0.179531266,100,FALSE,5.856620461,886.75,5.766854828,287.5945946,NA,ncbi,,,NA,
1534,1535,0.110529427,100,FALSE,5.967149888,887.5,5.911885175,287.8378378,NA,ncbi,,,NA,
1310,1536,0.049860808,78,FALSE,5.406616307,870.2382813,5.381685903,282.2394426,NA,ncbi,,,NA,
1536,1537,0.26559026,100,FALSE,5.672206567,867.75,5.539411437,281.4324324,NA,ncbi,,,NA,
1537,1538,0.141306887,100,FALSE,5.813513454,868.5,5.742860011,281.6756757,NA,ncbi,,,NA,
1536,1539,0.067383708,81,FALSE,5.474000015,872.7265625,5.440308161,283.0464527,NA,ncbi,,,NA,
1539,1540,0.263744895,100,FALSE,5.737744909,875.453125,5.605872462,283.9307432,NA,ncbi,,,NA,
1540,1541,0.107292367,100,FALSE,5.845037276,872.625,5.791391093,283.0135135,NA,ncbi,,,NA,
1541,1542,0.124794334,100,FALSE,5.969831611,871.5,5.907434444,282.6486486,NA,ncbi,,,NA,
1541,1543,0.055223152,100,FALSE,5.900260428,873.75,5.872648852,283.3783784,NA,ncbi,,,NA,
1543,1544,0.069908424,100,FALSE,5.970168852,874.5,5.93521464,283.6216216,NA,ncbi,,,NA,
1540,1545,0.026924477,98,FALSE,5.764669387,878.28125,5.751207148,284.847973,NA,ncbi,,,NA,
1545,1546,0.040251956,100,FALSE,5.804921342,880.0625,5.784795364,285.4256757,NA,ncbi,,,NA,
1546,1547,0.100157938,100,FALSE,5.905079281,881.625,5.855000312,285.9324324,NA,ncbi,,,NA,
1547,1548,0.018496035,100,FALSE,5.923575316,882.75,5.914327298,286.2972973,NA,ncbi,,,NA,
1548,1549,0.086121176,100,FALSE,6.009696491,883.5,5.966635904,286.5405405,NA,ncbi,,,NA,
1547,1550,0.012619558,4,FALSE,5.917698839,880.5,5.91138906,285.5675676,NA,ncbi,,,NA,
1546,1551,0.066776,100,FALSE,5.871697343,878.5,5.838309343,284.9189189,NA,ncbi,,,NA,
1545,1552,0.071501423,100,FALSE,5.836170809,876.5,5.800420098,284.2702703,NA,ncbi,,,NA,
1309,1553,0.059982731,98,FALSE,5.323729514,859.4375,5.293738148,278.7364865,NA,ncbi,,,NA,
1553,1554,0.150855935,100,FALSE,5.474585449,861.375,5.399157481,279.3648649,NA,ncbi,,,NA,
1554,1555,0.216621414,100,FALSE,5.691206863,859.5,5.582896156,278.7567568,NA,ncbi,,,NA,
1554,1556,0.073687735,100,FALSE,5.548273184,863.25,5.511429316,279.972973,NA,ncbi,,,NA,
1556,1557,0.059531428,77,FALSE,5.607804612,861.75,5.578038898,279.4864865,NA,ncbi,,,NA,
1557,1558,0.123778788,100,FALSE,5.7315834,862.5,5.669694006,279.7297297,NA,ncbi,,,NA,
1556,1559,0.216597294,100,FALSE,5.764870478,864.75,5.656571831,280.4594595,NA,ncbi,,,NA,
1559,1560,0.039524395,100,FALSE,5.804394873,865.5,5.784632675,280.7027027,NA,ncbi,,,NA,
1553,1561,0.423555611,100,FALSE,5.747285125,857.5,5.53550732,278.1081081,NA,ncbi,,,NA,
1308,1562,0.133303282,99,FALSE,5.303327237,852.3125,5.236675597,276.4256757,NA,ncbi,,,NA,
1562,1563,0.312079795,100,FALSE,5.615407032,853.625,5.459367135,276.8513514,NA,ncbi,,,NA,
1563,1564,0.040014404,97,FALSE,5.655421437,854.75,5.635414234,277.2162162,NA,ncbi,,,NA,
1564,1565,0.056031664,98,FALSE,5.711453101,855.5,5.683437269,277.4594595,NA,ncbi,,,NA,
1563,1566,0.06715278,100,FALSE,5.682559813,852.5,5.648983423,276.4864865,NA,ncbi,,,NA,
1307,1567,0.06153175,80,FALSE,5.110996828,844.1875,5.080230953,273.7905405,NA,ncbi,,,NA,
